id_order_line,id_orders,id_products,quantity,requested_qty,returned_flag
246865,123600,362,2,2,False
246866,123601,105,1,1,True
246867,123601,174,1,1,True
246868,123602,80,1,1,False
246869,123602,10,1,1,False
246870,123603,257,2,2,False
246871,123604,365,3,3,False
246872,123604,164,1,1,False
246873,123605,85,2,2,False
246874,123605,76,1,1,False
246875,123606,278,1,1,False
246876,123606,66,5,5,False
246877,123606,110,1,1,False
246878,123607,65,2,2,False
246879,123607,146,2,2,False
246880,123607,360,2,2,False
246881,123608,119,1,1,True
246882,123608,174,1,1,True
246883,123608,272,3,3,True
246884,123609,292,3,3,True
246885,123610,283,2,2,True
246886,123610,24,1,1,True
246887,123611,227,1,1,False
246888,123612,122,1,1,True
246889,123613,332,1,1,False
246890,123613,217,1,1,False
246891,123613,169,1,1,False
246892,123614,157,1,1,False
246893,123615,344,1,1,False
246894,123615,173,3,3,False
246895,123616,227,1,1,False
246896,123616,332,1,1,False
246897,123617,326,2,2,False
246898,123618,238,4,4,False
246899,123618,273,2,2,False
246900,123618,171,4,4,False
246901,123619,106,1,1,True
246902,123620,112,1,1,False
246903,123621,152,1,1,False
246904,123622,227,2,2,False
246905,123622,199,1,1,False
246906,123623,86,2,2,False
246907,123623,279,1,1,False
246908,123624,225,4,4,False
246909,123625,196,1,1,True
246910,123626,288,1,1,False
246911,123627,88,1,1,False
246912,123627,143,1,1,False
246913,123627,185,1,1,False
246914,123628,373,1,1,False
246915,123628,359,1,1,False
246916,123629,381,1,1,False
246917,123630,165,1,1,True
246918,123631,6,1,1,False
246919,123632,289,2,2,False
246920,123632,241,1,1,False
246921,123632,139,1,1,False
246922,123633,374,1,1,False
246923,123633,116,2,2,False
246924,123633,311,1,1,False
246925,123634,319,1,1,True
246926,123635,316,2,2,False
246927,123635,223,1,1,False
246928,123635,150,3,3,False
246929,123636,57,1,1,False
246930,123637,218,1,1,False
246931,123637,99,1,1,False
246932,123637,302,3,3,False
246933,123638,149,2,2,False
246934,123638,40,1,1,False
246935,123638,248,2,2,False
246936,123639,290,1,1,False
246937,123639,191,1,1,False
246938,123640,285,1,1,False
246939,123640,114,1,1,False
246940,123640,246,3,3,False
246941,123641,66,2,2,False
246942,123641,37,1,1,False
246943,123641,177,1,1,False
246944,123642,62,2,2,False
246945,123642,44,1,1,False
246946,123643,174,2,2,False
246947,123643,256,1,1,False
246948,123644,6,2,2,False
246949,123644,105,1,1,False
246950,123644,334,1,1,False
246951,123645,162,1,1,False
246952,123646,267,1,1,False
246953,123646,233,1,1,False
246954,123647,46,4,4,False
246955,123648,140,1,1,False
246956,123648,372,3,3,False
246957,123648,136,3,3,False
246958,123649,230,1,1,False
246959,123649,132,1,1,False
246960,123650,339,1,1,False
246961,123650,290,2,2,False
246962,123650,224,1,1,False
246963,123651,199,1,1,False
246964,123652,180,3,3,True
246965,123652,28,1,1,True
246966,123653,57,1,1,False
246967,123654,334,1,1,False
246968,123654,89,1,1,False
246969,123654,220,1,1,False
246970,123655,332,1,1,False
246971,123655,148,2,2,False
246972,123655,383,1,1,False
246973,123656,21,1,1,True
246974,123656,187,4,4,True
246975,123656,178,2,2,True
246976,123657,138,1,1,False
246977,123657,189,1,1,False
246978,123657,223,1,1,False
246979,123658,8,3,3,False
246980,123658,219,3,3,False
246981,123658,221,2,2,False
246982,123659,200,4,4,False
246983,123659,34,2,2,False
246984,123660,6,1,1,False
246985,123660,192,1,1,False
246986,123661,381,1,1,False
246987,123662,326,4,4,False
246988,123663,15,2,2,False
246989,123663,353,1,1,False
246990,123664,309,1,1,False
246991,123664,178,1,1,False
246992,123664,228,1,1,False
246993,123665,263,1,1,False
246994,123665,117,1,1,False
246995,123665,9,3,3,False
246996,123666,352,1,1,True
246997,123667,53,1,1,False
246998,123667,227,1,1,False
246999,123668,130,1,1,False
247000,123668,368,4,4,False
247001,123668,52,1,1,False
247002,123669,230,2,2,False
247003,123669,121,1,1,False
247004,123669,358,1,1,False
247005,123670,34,3,3,False
247006,123670,62,3,3,False
247007,123670,112,2,2,False
247008,123671,45,2,2,False
247009,123671,132,3,3,False
247010,123672,35,2,2,False
247011,123672,237,3,3,False
247012,123672,98,2,2,False
247013,123673,306,1,1,False
247014,123673,164,1,1,False
247015,123674,322,1,1,False
247016,123675,159,1,1,False
247017,123675,335,1,1,False
247018,123676,49,1,1,True
247019,123676,186,1,1,True
247020,123676,274,2,2,True
247021,123677,360,1,1,False
247022,123677,169,1,1,False
247023,123677,309,1,1,False
247024,123678,275,1,1,False
247025,123679,135,1,1,False
247026,123679,180,1,1,False
247027,123679,14,3,3,False
247028,123680,190,2,2,False
247029,123680,69,1,1,False
247030,123681,178,1,1,False
247031,123682,42,3,3,False
247032,123682,348,2,2,False
247033,123682,49,1,1,False
247034,123683,328,1,1,False
247035,123683,9,1,1,False
247036,123683,92,1,1,False
247037,123684,214,1,1,False
247038,123685,248,1,1,False
247039,123686,348,1,1,False
247040,123686,6,1,1,False
247041,123687,381,1,1,False
247042,123687,118,1,1,False
247043,123688,169,5,5,False
247044,123688,171,2,2,False
247045,123688,159,1,1,False
247046,123689,314,2,2,False
247047,123689,275,1,1,False
247048,123689,237,1,1,False
247049,123690,327,1,1,False
247050,123690,169,1,1,False
247051,123691,354,1,1,False
247052,123691,286,1,1,False
247053,123692,63,1,1,False
247054,123692,90,1,1,False
247055,123693,73,2,2,False
247056,123693,183,1,1,False
247057,123694,308,1,1,False
247058,123694,125,1,1,False
247059,123694,252,1,1,False
247060,123695,349,1,1,False
247061,123695,198,1,1,False
247062,123695,98,1,1,False
247063,123696,254,1,1,True
247064,123697,146,1,1,False
247065,123697,234,2,2,False
247066,123698,307,2,2,True
247067,123698,190,1,1,True
247068,123698,376,2,2,True
247069,123699,312,1,1,False
247070,123700,213,1,1,False
247071,123700,306,4,4,False
247072,123701,349,2,2,False
247073,123702,39,2,2,True
247074,123703,157,1,1,False
247075,123704,51,1,1,False
247076,123704,254,3,3,False
247077,123705,283,3,3,False
247078,123706,322,1,1,False
247079,123706,25,1,1,False
247080,123707,323,1,1,True
247081,123707,321,2,2,True
247082,123707,339,1,1,True
247083,123708,198,5,5,True
247084,123708,31,1,1,True
247085,123708,44,1,1,True
247086,123709,213,1,1,False
247087,123709,372,1,1,False
247088,123710,92,1,1,False
247089,123710,119,1,1,False
247090,123711,296,3,3,False
247091,123712,171,1,1,False
247092,123712,43,1,1,False
247093,123712,137,2,2,False
247094,123713,78,1,1,False
247095,123714,106,2,2,True
247096,123714,52,1,1,True
247097,123715,171,1,1,True
247098,123715,7,1,1,True
247099,123715,116,1,1,True
247100,123716,226,1,1,True
247101,123717,219,1,1,False
247102,123718,195,1,1,False
247103,123718,302,1,1,False
247104,123718,135,1,1,False
247105,123719,187,1,1,False
247106,123719,12,2,2,False
247107,123720,299,4,4,False
247108,123720,228,1,1,False
247109,123720,37,1,1,False
247110,123721,53,2,2,True
247111,123722,90,1,1,True
247112,123722,35,3,3,True
247113,123723,186,1,1,False
247114,123723,280,1,1,False
247115,123723,79,1,1,False
247116,123724,362,3,3,False
247117,123725,68,1,1,False
247118,123725,57,2,2,False
247119,123725,108,3,3,False
247120,123726,18,2,2,False
247121,123726,107,1,1,False
247122,123727,30,1,1,False
247123,123727,45,2,2,False
247124,123728,50,1,1,False
247125,123729,151,2,2,False
247126,123729,346,1,1,False
247127,123730,265,1,1,False
247128,123730,345,1,1,False
247129,123730,14,1,1,False
247130,123731,268,2,2,False
247131,123732,37,2,2,True
247132,123732,314,1,1,True
247133,123732,51,1,1,True
247134,123733,349,1,1,False
247135,123733,349,1,1,False
247136,123733,272,1,1,False
247137,123734,368,1,1,False
247138,123734,125,2,2,False
247139,123735,150,1,1,False
247140,123735,289,1,1,False
247141,123736,157,2,2,False
247142,123736,99,4,4,False
247143,123737,3,2,2,False
247144,123737,198,1,1,False
247145,123738,209,1,1,False
247146,123738,342,2,2,False
247147,123739,305,1,1,False
247148,123739,73,1,1,False
247149,123739,176,2,2,False
247150,123740,74,2,2,True
247151,123740,154,1,1,True
247152,123740,79,1,1,True
247153,123741,341,2,2,False
247154,123742,27,1,1,False
247155,123742,43,2,2,False
247156,123743,85,1,1,False
247157,123743,186,2,2,False
247158,123743,357,1,1,False
247159,123744,13,1,1,False
247160,123744,334,2,2,False
247161,123745,342,1,1,False
247162,123745,149,2,2,False
247163,123745,238,2,2,False
247164,123746,258,1,1,False
247165,123747,35,2,2,False
247166,123748,3,1,1,True
247167,123748,153,1,1,True
247168,123749,276,1,1,False
247169,123749,52,1,1,False
247170,123749,119,1,1,False
247171,123750,113,2,2,False
247172,123751,329,1,1,True
247173,123751,24,1,1,True
247174,123752,263,3,3,False
247175,123752,351,3,3,False
247176,123752,266,1,1,False
247177,123753,117,1,1,False
247178,123753,235,2,2,False
247179,123753,189,2,2,False
247180,123754,369,1,1,False
247181,123755,157,1,1,False
247182,123755,94,3,3,False
247183,123756,353,1,1,False
247184,123757,290,1,1,False
247185,123757,4,1,1,False
247186,123757,189,3,3,False
247187,123758,382,2,2,False
247188,123758,205,1,1,False
247189,123758,139,1,1,False
247190,123759,203,3,3,False
247191,123760,244,2,2,False
247192,123760,373,2,2,False
247193,123761,138,1,1,False
247194,123761,353,1,1,False
247195,123762,196,1,1,True
247196,123762,379,1,1,True
247197,123762,296,3,3,True
247198,123763,286,4,4,True
247199,123764,31,3,3,False
247200,123764,256,3,3,False
247201,123764,310,3,3,False
247202,123765,357,1,1,False
247203,123765,255,2,2,False
247204,123766,181,1,1,True
247205,123766,64,1,1,True
247206,123766,322,3,3,True
247207,123767,23,1,1,False
247208,123768,311,1,1,False
247209,123768,353,3,3,False
247210,123769,268,1,1,False
247211,123770,332,1,1,False
247212,123771,270,1,1,False
247213,123772,131,3,3,False
247214,123773,268,1,1,True
247215,123773,16,1,1,True
247216,123774,366,5,5,False
247217,123775,350,1,1,False
247218,123775,266,1,1,False
247219,123775,269,2,2,False
247220,123776,191,2,2,True
247221,123776,253,1,1,True
247222,123776,68,1,1,True
247223,123777,109,2,2,True
247224,123777,199,2,2,True
247225,123778,182,2,2,False
247226,123778,29,1,1,False
247227,123778,123,1,1,False
247228,123779,140,2,2,False
247229,123779,40,1,1,False
247230,123780,202,1,1,False
247231,123780,279,1,1,False
247232,123781,35,2,2,False
247233,123781,321,3,3,False
247234,123781,141,2,2,False
247235,123782,378,1,1,True
247236,123782,188,1,1,True
247237,123783,374,1,1,False
247238,123783,107,2,2,False
247239,123783,42,1,1,False
247240,123784,40,1,1,False
247241,123784,28,1,1,False
247242,123784,191,1,1,False
247243,123785,121,1,1,True
247244,123785,13,1,1,True
247245,123785,351,1,1,True
247246,123786,107,2,2,False
247247,123787,240,1,1,True
247248,123787,298,1,1,True
247249,123787,269,1,1,True
247250,123788,305,2,2,True
247251,123788,353,4,4,True
247252,123788,118,1,1,True
247253,123789,169,3,3,False
247254,123789,314,1,1,False
247255,123789,157,1,1,False
247256,123790,288,1,1,False
247257,123791,212,5,5,False
247258,123791,89,1,1,False
247259,123792,181,1,1,True
247260,123792,347,1,1,True
247261,123793,312,1,1,False
247262,123793,150,1,1,False
247263,123793,376,1,1,False
247264,123794,130,2,2,False
247265,123794,243,1,1,False
247266,123795,109,1,1,False
247267,123795,309,3,3,False
247268,123795,80,1,1,False
247269,123796,7,1,1,False
247270,123796,227,5,5,False
247271,123796,31,1,1,False
247272,123797,326,1,1,False
247273,123797,6,1,1,False
247274,123797,303,1,1,False
247275,123798,172,1,1,True
247276,123798,274,4,4,True
247277,123799,306,1,1,True
247278,123799,34,2,2,True
247279,123799,232,5,5,True
247280,123800,251,1,1,False
247281,123801,11,1,1,False
247282,123801,324,2,2,False
247283,123802,14,2,2,False
247284,123802,232,1,1,False
247285,123802,51,2,2,False
247286,123803,350,1,1,False
247287,123804,256,3,3,False
247288,123805,119,1,1,False
247289,123806,281,4,4,True
247290,123807,5,1,1,True
247291,123808,371,1,1,False
247292,123809,300,3,3,False
247293,123809,41,1,1,False
247294,123809,338,3,3,False
247295,123810,70,1,1,False
247296,123810,143,1,1,False
247297,123810,289,1,1,False
247298,123811,356,4,4,False
247299,123811,27,2,2,False
247300,123811,224,2,2,False
247301,123812,281,1,1,False
247302,123812,338,1,1,False
247303,123813,117,2,2,False
247304,123814,186,3,3,False
247305,123814,71,1,1,False
247306,123815,256,2,2,True
247307,123815,375,5,5,True
247308,123815,211,2,2,True
247309,123816,15,1,1,False
247310,123817,382,1,1,False
247311,123817,228,2,2,False
247312,123818,169,1,1,False
247313,123819,24,1,1,False
247314,123819,76,3,3,False
247315,123820,330,1,1,True
247316,123820,215,2,2,True
247317,123820,130,3,3,True
247318,123821,22,4,4,True
247319,123821,339,1,1,True
247320,123821,257,1,1,True
247321,123822,168,1,1,False
247322,123823,45,1,1,False
247323,123823,144,1,1,False
247324,123823,216,2,2,False
247325,123824,190,2,2,False
247326,123825,51,1,1,False
247327,123825,221,1,1,False
247328,123826,245,1,1,False
247329,123827,251,2,2,False
247330,123828,291,1,1,False
247331,123829,2,2,2,False
247332,123829,138,1,1,False
247333,123830,237,1,1,False
247334,123831,36,1,1,False
247335,123832,35,2,2,False
247336,123832,121,1,1,False
247337,123833,343,1,1,True
247338,123834,114,2,2,False
247339,123834,58,1,1,False
247340,123835,29,1,1,False
247341,123835,278,1,1,False
247342,123836,10,1,1,False
247343,123837,158,1,1,False
247344,123837,319,1,1,False
247345,123838,119,2,2,False
247346,123838,185,1,1,False
247347,123839,55,1,1,False
247348,123840,253,2,2,False
247349,123840,332,2,2,False
247350,123841,315,1,1,False
247351,123842,266,1,1,False
247352,123842,266,1,1,False
247353,123842,34,1,1,False
247354,123843,245,5,5,False
247355,123843,262,1,1,False
247356,123843,106,3,3,False
247357,123844,259,1,1,False
247358,123844,336,1,1,False
247359,123844,367,1,1,False
247360,123845,55,1,1,False
247361,123846,79,2,2,False
247362,123846,308,5,5,False
247363,123846,350,1,1,False
247364,123847,223,3,3,False
247365,123847,319,1,1,False
247366,123848,225,2,2,False
247367,123848,94,2,2,False
247368,123848,205,1,1,False
247369,123849,365,3,3,False
247370,123849,79,1,1,False
247371,123849,5,1,1,False
247372,123850,337,3,3,False
247373,123851,160,1,1,False
247374,123852,261,3,3,False
247375,123852,275,3,3,False
247376,123852,173,1,1,False
247377,123853,368,3,3,False
247378,123854,63,2,2,False
247379,123854,348,1,1,False
247380,123854,303,2,2,False
247381,123855,25,1,1,True
247382,123855,178,1,1,True
247383,123856,57,2,2,False
247384,123857,60,1,1,False
247385,123857,236,2,2,False
247386,123858,141,2,2,False
247387,123858,248,1,1,False
247388,123858,91,3,3,False
247389,123859,195,1,1,False
247390,123859,75,1,1,False
247391,123860,74,1,1,False
247392,123860,18,1,1,False
247393,123861,91,1,1,False
247394,123862,379,1,1,False
247395,123862,196,1,1,False
247396,123862,9,1,1,False
247397,123863,280,1,1,True
247398,123863,97,2,2,True
247399,123864,344,1,1,False
247400,123864,112,1,1,False
247401,123865,13,1,1,True
247402,123865,100,1,1,True
247403,123865,316,1,1,True
247404,123866,108,1,1,False
247405,123867,68,3,3,False
247406,123867,368,3,3,False
247407,123867,128,2,2,False
247408,123868,174,1,1,False
247409,123868,251,2,2,False
247410,123869,358,1,1,False
247411,123869,145,1,1,False
247412,123870,184,4,4,False
247413,123870,384,1,1,False
247414,123871,343,1,1,False
247415,123871,93,1,1,False
247416,123872,180,2,2,False
247417,123872,52,1,1,False
247418,123872,181,2,2,False
247419,123873,213,1,1,False
247420,123873,120,4,4,False
247421,123874,378,1,1,False
247422,123875,178,1,1,False
247423,123875,293,1,1,False
247424,123875,309,1,1,False
247425,123876,282,1,1,False
247426,123877,22,1,1,False
247427,123877,7,2,2,False
247428,123877,147,1,1,False
247429,123878,73,1,1,False
247430,123878,327,1,1,False
247431,123878,216,1,1,False
247432,123879,80,2,2,False
247433,123879,300,1,1,False
247434,123880,246,4,4,False
247435,123880,382,3,3,False
247436,123881,106,1,1,True
247437,123882,325,1,1,False
247438,123882,249,1,1,False
247439,123882,60,1,1,False
247440,123883,313,1,1,False
247441,123883,264,2,2,False
247442,123883,15,2,2,False
247443,123884,95,2,2,True
247444,123884,344,2,2,True
247445,123885,376,1,1,False
247446,123886,135,2,2,False
247447,123887,33,1,1,False
247448,123887,343,1,1,False
247449,123887,111,1,1,False
247450,123888,122,1,1,False
247451,123888,151,1,1,False
247452,123889,62,2,2,False
247453,123889,324,1,1,False
247454,123890,12,1,1,False
247455,123890,148,1,1,False
247456,123890,112,2,2,False
247457,123891,362,1,1,False
247458,123891,204,1,1,False
247459,123891,28,3,3,False
247460,123892,168,5,5,True
247461,123893,368,2,2,False
247462,123893,224,3,3,False
247463,123893,123,3,3,False
247464,123894,162,2,2,False
247465,123894,312,1,1,False
247466,123895,316,2,2,True
247467,123895,181,1,1,True
247468,123895,276,3,3,True
247469,123896,82,2,2,True
247470,123896,244,2,2,True
247471,123897,99,3,3,False
247472,123897,187,1,1,False
247473,123898,89,2,2,False
247474,123898,5,1,1,False
247475,123899,259,2,2,False
247476,123899,132,1,1,False
247477,123900,175,1,1,False
247478,123900,338,1,1,False
247479,123900,30,1,1,False
247480,123901,313,2,2,False
247481,123902,245,2,2,True
247482,123902,271,1,1,True
247483,123903,92,2,2,False
247484,123904,274,1,1,False
247485,123904,244,1,1,False
247486,123905,125,1,1,False
247487,123905,234,2,2,False
247488,123906,17,1,1,False
247489,123907,184,1,1,False
247490,123908,4,1,1,False
247491,123909,267,2,2,False
247492,123910,288,1,1,True
247493,123910,374,1,1,True
247494,123910,27,1,1,True
247495,123911,83,4,4,False
247496,123912,273,2,2,True
247497,123913,344,1,1,False
247498,123913,15,3,3,False
247499,123913,152,3,3,False
247500,123914,171,1,1,False
247501,123915,201,2,2,False
247502,123915,41,3,3,False
247503,123915,141,1,1,False
247504,123916,288,3,3,False
247505,123916,136,3,3,False
247506,123917,237,2,2,False
247507,123918,4,1,1,False
247508,123918,229,1,1,False
247509,123919,321,1,1,False
247510,123919,360,2,2,False
247511,123920,323,2,2,False
247512,123920,221,2,2,False
247513,123921,126,1,1,False
247514,123922,145,1,1,False
247515,123922,96,4,4,False
247516,123922,120,1,1,False
247517,123923,259,1,1,False
247518,123923,101,3,3,False
247519,123924,56,1,1,False
247520,123925,341,3,3,False
247521,123925,38,2,2,False
247522,123925,265,1,1,False
247523,123926,49,1,1,False
247524,123926,105,4,4,False
247525,123926,198,1,1,False
247526,123927,374,1,1,False
247527,123927,201,1,1,False
247528,123928,40,4,4,True
247529,123928,286,5,5,True
247530,123928,198,1,1,True
247531,123929,31,1,1,True
247532,123929,297,1,1,True
247533,123930,230,1,1,False
247534,123930,16,1,1,False
247535,123930,338,1,1,False
247536,123931,5,4,4,False
247537,123932,74,1,1,False
247538,123932,51,1,1,False
247539,123933,315,1,1,True
247540,123933,250,2,2,True
247541,123933,298,1,1,True
247542,123934,215,1,1,False
247543,123935,215,2,2,False
247544,123936,71,1,1,False
247545,123936,232,1,1,False
247546,123936,335,3,3,False
247547,123937,172,1,1,False
247548,123938,312,1,1,False
247549,123939,165,1,1,True
247550,123939,91,3,3,True
247551,123939,295,2,2,True
247552,123940,371,2,2,False
247553,123940,307,1,1,False
247554,123941,67,1,1,True
247555,123941,253,1,1,True
247556,123941,84,3,3,True
247557,123942,260,1,1,True
247558,123942,92,1,1,True
247559,123943,254,1,1,False
247560,123943,258,1,1,False
247561,123943,183,1,1,False
247562,123944,357,1,1,False
247563,123944,307,1,1,False
247564,123945,255,1,1,False
247565,123946,325,1,1,False
247566,123947,214,1,1,False
247567,123948,306,4,4,False
247568,123948,108,1,1,False
247569,123949,14,1,1,False
247570,123949,72,1,1,False
247571,123950,369,1,1,False
247572,123950,248,1,1,False
247573,123951,101,3,3,False
247574,123951,214,1,1,False
247575,123952,138,4,4,False
247576,123953,340,1,1,False
247577,123954,202,1,1,False
247578,123954,242,2,2,False
247579,123955,9,2,2,False
247580,123955,278,2,2,False
247581,123955,365,2,2,False
247582,123956,343,2,2,True
247583,123956,47,2,2,True
247584,123957,353,3,3,False
247585,123957,178,1,1,False
247586,123958,268,1,1,False
247587,123958,298,2,2,False
247588,123959,355,1,1,False
247589,123960,356,1,1,False
247590,123961,246,2,2,False
247591,123961,229,2,2,False
247592,123962,257,2,2,True
247593,123962,136,1,1,True
247594,123962,138,1,1,True
247595,123963,121,1,1,False
247596,123963,162,1,1,False
247597,123963,56,1,1,False
247598,123964,62,1,1,False
247599,123964,145,1,1,False
247600,123965,254,3,3,False
247601,123965,119,1,1,False
247602,123965,183,2,2,False
247603,123966,41,3,3,True
247604,123966,20,1,1,True
247605,123967,76,2,2,False
247606,123968,88,2,2,False
247607,123968,202,1,1,False
247608,123969,103,1,1,False
247609,123969,24,1,1,False
247610,123970,218,1,1,False
247611,123970,336,1,1,False
247612,123970,270,1,1,False
247613,123971,41,1,1,False
247614,123971,189,1,1,False
247615,123972,266,4,4,False
247616,123972,318,1,1,False
247617,123972,368,1,1,False
247618,123973,276,1,1,False
247619,123974,337,1,1,True
247620,123974,111,1,1,True
247621,123974,354,1,1,True
247622,123975,213,1,1,False
247623,123975,327,2,2,False
247624,123975,315,1,1,False
247625,123976,190,5,5,False
247626,123977,377,2,2,False
247627,123977,198,5,5,False
247628,123978,205,1,1,False
247629,123978,166,1,1,False
247630,123978,63,1,1,False
247631,123979,149,1,1,False
247632,123979,225,4,4,False
247633,123980,185,2,2,False
247634,123980,360,1,1,False
247635,123980,206,2,2,False
247636,123981,246,1,1,False
247637,123982,229,2,2,False
247638,123983,117,1,1,False
247639,123984,287,3,3,False
247640,123985,291,1,1,False
247641,123985,207,2,2,False
247642,123986,163,2,2,False
247643,123986,323,1,1,False
247644,123986,14,1,1,False
247645,123987,62,1,1,False
247646,123987,88,3,3,False
247647,123987,250,1,1,False
247648,123988,87,1,1,False
247649,123988,276,1,1,False
247650,123988,28,3,3,False
247651,123989,12,2,2,True
247652,123989,65,1,1,True
247653,123990,242,1,1,True
247654,123990,281,1,1,True
247655,123991,122,1,1,False
247656,123991,206,2,2,False
247657,123992,104,2,2,False
247658,123992,126,1,1,False
247659,123992,308,1,1,False
247660,123993,350,1,1,True
247661,123993,47,1,1,True
247662,123994,303,1,1,False
247663,123994,26,1,1,False
247664,123994,176,1,1,False
247665,123995,280,1,1,False
247666,123996,198,1,1,False
247667,123996,137,1,1,False
247668,123997,189,2,2,False
247669,123997,351,1,1,False
247670,123998,199,1,1,False
247671,123998,66,4,4,False
247672,123998,344,1,1,False
247673,123999,291,1,1,False
247674,124000,302,2,2,False
247675,124000,112,1,1,False
247676,124001,269,2,2,False
247677,124001,147,3,3,False
247678,124001,263,2,2,False
247679,124002,365,1,1,False
247680,124002,116,2,2,False
247681,124002,219,2,2,False
247682,124003,281,2,2,False
247683,124003,22,1,1,False
247684,124003,342,1,1,False
247685,124004,45,2,2,True
247686,124005,358,1,1,False
247687,124005,148,1,1,False
247688,124006,104,1,1,False
247689,124006,175,1,1,False
247690,124006,203,1,1,False
247691,124007,312,4,4,False
247692,124007,311,1,1,False
247693,124007,217,1,1,False
247694,124008,329,2,2,False
247695,124009,296,1,1,False
247696,124009,196,2,2,False
247697,124009,126,2,2,False
247698,124010,238,1,1,False
247699,124010,21,1,1,False
247700,124011,95,1,1,False
247701,124011,96,1,1,False
247702,124012,233,1,1,False
247703,124012,247,1,1,False
247704,124012,203,1,1,False
247705,124013,328,2,2,False
247706,124014,9,2,2,False
247707,124014,194,2,2,False
247708,124015,81,1,1,False
247709,124016,243,3,3,False
247710,124017,20,1,1,True
247711,124018,298,1,1,True
247712,124019,285,2,2,False
247713,124019,233,2,2,False
247714,124019,250,1,1,False
247715,124020,264,4,4,False
247716,124021,241,1,1,False
247717,124022,132,3,3,False
247718,124022,152,3,3,False
247719,124022,359,1,1,False
247720,124023,61,1,1,False
247721,124023,226,1,1,False
247722,124023,348,2,2,False
247723,124024,306,3,3,False
247724,124024,289,1,1,False
247725,124024,176,1,1,False
247726,124025,50,3,3,False
247727,124026,118,1,1,False
247728,124026,17,1,1,False
247729,124027,314,1,1,False
247730,124027,239,3,3,False
247731,124027,118,1,1,False
247732,124028,127,3,3,True
247733,124029,159,1,1,False
247734,124029,290,1,1,False
247735,124029,66,1,1,False
247736,124030,188,2,2,False
247737,124031,179,2,2,False
247738,124031,101,2,2,False
247739,124031,134,1,1,False
247740,124032,2,1,1,False
247741,124032,5,3,3,False
247742,124032,2,1,1,False
247743,124033,253,1,1,False
247744,124033,300,1,1,False
247745,124034,258,2,2,True
247746,124034,155,3,3,True
247747,124034,144,1,1,True
247748,124035,80,3,3,False
247749,124035,275,1,1,False
247750,124035,133,1,1,False
247751,124036,374,1,1,True
247752,124036,350,1,1,True
247753,124036,199,1,1,True
247754,124037,207,1,1,False
247755,124037,45,1,1,False
247756,124037,141,1,1,False
247757,124038,198,2,2,False
247758,124038,125,3,3,False
247759,124038,318,1,1,False
247760,124039,199,1,1,False
247761,124040,118,1,1,True
247762,124040,233,1,1,True
247763,124041,158,1,1,False
247764,124041,189,1,1,False
247765,124042,141,1,1,False
247766,124042,186,4,4,False
247767,124043,104,1,1,True
247768,124044,105,1,1,False
247769,124044,357,2,2,False
247770,124045,160,2,2,False
247771,124045,193,4,4,False
247772,124045,71,2,2,False
247773,124046,242,1,1,False
247774,124046,320,3,3,False
247775,124046,18,2,2,False
247776,124047,240,3,3,False
247777,124047,344,2,2,False
247778,124047,302,1,1,False
247779,124048,147,1,1,False
247780,124048,198,2,2,False
247781,124048,46,1,1,False
247782,124049,157,2,2,True
247783,124049,54,1,1,True
247784,124049,315,3,3,True
247785,124050,224,1,1,False
247786,124050,225,2,2,False
247787,124051,337,2,2,False
247788,124051,206,1,1,False
247789,124051,183,2,2,False
247790,124052,203,3,3,False
247791,124052,140,1,1,False
247792,124052,56,1,1,False
247793,124053,44,1,1,False
247794,124054,229,1,1,False
247795,124054,211,2,2,False
247796,124054,382,1,1,False
247797,124055,53,1,1,False
247798,124055,149,4,4,False
247799,124056,68,2,2,False
247800,124056,63,2,2,False
247801,124056,258,2,2,False
247802,124057,85,2,2,True
247803,124057,64,1,1,True
247804,124057,249,2,2,True
247805,124058,203,1,1,False
247806,124058,162,3,3,False
247807,124059,200,4,4,False
247808,124060,241,1,1,False
247809,124060,49,3,3,False
247810,124060,115,1,1,False
247811,124061,349,1,1,False
247812,124061,196,2,2,False
247813,124062,224,2,2,False
247814,124063,226,1,1,False
247815,124064,357,1,1,True
247816,124064,70,2,2,True
247817,124065,114,3,3,False
247818,124066,1,1,1,False
247819,124066,21,1,1,False
247820,124067,255,3,3,False
247821,124067,24,1,1,False
247822,124068,51,3,3,False
247823,124068,297,1,1,False
247824,124069,333,3,3,False
247825,124069,274,1,1,False
247826,124070,64,1,1,True
247827,124070,204,2,2,True
247828,124071,3,1,1,True
247829,124071,281,2,2,True
247830,124071,167,2,2,True
247831,124072,170,1,1,False
247832,124072,109,1,1,False
247833,124072,316,1,1,False
247834,124073,98,1,1,False
247835,124073,164,2,2,False
247836,124074,108,1,1,False
247837,124074,248,1,1,False
247838,124075,168,1,1,False
247839,124075,32,2,2,False
247840,124075,239,2,2,False
247841,124076,85,2,2,False
247842,124076,144,1,1,False
247843,124077,357,2,2,True
247844,124077,116,1,1,True
247845,124077,33,1,1,True
247846,124078,111,1,1,False
247847,124078,23,1,1,False
247848,124079,181,1,1,False
247849,124079,368,1,1,False
247850,124079,235,1,1,False
247851,124080,139,1,1,False
247852,124080,292,2,2,False
247853,124081,75,4,4,True
247854,124082,262,1,1,False
247855,124083,337,4,4,False
247856,124083,1,1,1,False
247857,124083,36,1,1,False
247858,124084,109,1,1,False
247859,124084,10,1,1,False
247860,124085,102,1,1,False
247861,124086,241,2,2,False
